Time,P (deg/s),Q (deg/s),R (deg/s),Pitch deflection (deg),Roll deflection (deg),Yaw deflection ,P_{inertial} (deg/s),Q_{inertial} (deg/s),R_{inertial} (deg/s),q bar (psf),Reynolds Number,V_{Total} (ft/s),V_{Inertial} (ft/s),UBody,VBody,WBody,Aero V_{X Body} (ft/s),Aero V_{Y Body} (ft/s),Aero V_{Z Body} (ft/s),V_{X_{inertial}} (ft/s),V_{Y_{inertial}} (ft/s),V_{Z_{inertial}} (ft/s),V_{X_{ecef}} (ft/s),V_{Y_{ecef}} (ft/s),V_{Z_{ecef}} (ft/s),V_{North} (ft/s),V_{East} (ft/s),V_{Down} (ft/s),F_{Drag} (lbs),F_{Side} (lbs),F_{Lift} (lbs),L/D,F_{Aero x} (lbs),F_{Aero y} (lbs),F_{Aero z} (lbs),F_{Gear x} (lbs),F_{Gear y} (lbs),F_{Gear z} (lbs),F_{Total x} (lbs),F_{Total y} (lbs),F_{Total z} (lbs),L_{Aero} (ft-lbs),M_{Aero} ( ft-lbs),N_{Aero} (ft-lbs),L_{Prop} (ft-lbs),L_{Gear} (ft-lbs),M_{Gear} (ft-lbs),N_{Gear} (ft-lbs),L_{Total} (ft-lbs),M_{Total} (ft-lbs),N_{Total} (ft-lbs),Temperature (R),P_{Ambient} (psf),Altitude ASL (ft),Altitude AGL (ft),Phi (deg),Theta (deg),Psi (deg),Alpha (deg),Beta (deg),X_{ECI} (ft),Earth Position Angle (deg),Distance AGL (ft),navigation/actual-heading-rad,systems/mixture-cmd-norm,guidance/delta-lon-rad,guidance/heading-to-waypoint-rad,guidance/wp-distance-a,guidance/wp-distance,guidance/heading-to-waypoint-positive,guidance/wp-heading-rad,guidance/wp-heading-deg,guidance/selected_target_heading,guidance/x1,guidance/y1,guidance/x2,guidance/y2,guidance/angle-to-heading-rad,guidance/x1y2,guidance/x2y1,guidance/angle-to-heading-sense,ap/roll-autopilot-windup-trigger,ap/limited-roll-angle-rad,ap/limited-roll-angle-error,ap/roll-rate-pid-control,ap/total-limited-roll-rate,ap/limited-roll-rate-error,ap/roll-command-pid-control,ap/roll-cmd-smoother,fcs/wing-leveler-ap-on-off,fcs/roll-ap-error-pid,fcs/heading-true-degrees,fcs/heading-error,fcs/heading-error-bias-switch,fcs/heading-corrected,fcs/heading-command,fcs/heading-roll-error-lag,fcs/heading-roll-error,fcs/altitude-error,fcs/alt-error-lag,fcs/hdot-command,fcs/hdot-error,fcs/elevator-actuator,Nose Gear WOW,Nose Gear stroke (ft),Nose Gear stroke velocity (ft/sec),Nose Gear compress force (lbs),Nose Gear wheel side force (lbs),Nose Gear wheel roll force (lbs),Nose Gear body X force (lbs),Nose Gear body Y force (lbs),Nose Gear wheel velocity vec X (ft/sec),Nose Gear wheel velocity vec Y (ft/sec),Nose Gear wheel rolling velocity (ft/sec),Nose Gear wheel side velocity (ft/sec),Nose Gear wheel slip (deg),Left Main Gear WOW,Left Main Gear stroke (ft),Left Main Gear stroke velocity (ft/sec),Left Main Gear compress force (lbs),Left Main Gear wheel side force (lbs),Left Main Gear wheel roll force (lbs),Left Main Gear body X force (lbs),Left Main Gear body Y force (lbs),Left Main Gear wheel velocity vec X (ft/sec),Left Main Gear wheel velocity vec Y (ft/sec),Left Main Gear wheel rolling velocity (ft/sec),Left Main Gear wheel side velocity (ft/sec),Left Main Gear wheel slip (deg),Right Main Gear WOW,Right Main Gear stroke (ft),Right Main Gear stroke velocity (ft/sec),Right Main Gear compress force (lbs),Right Main Gear wheel side force (lbs),Right Main Gear wheel roll force (lbs),Right Main Gear body X force (lbs),Right Main Gear body Y force (lbs),Right Main Gear wheel velocity vec X (ft/sec),Right Main Gear wheel velocity vec Y (ft/sec),Right Main Gear wheel rolling velocity (ft/sec),Right Main Gear wheel side velocity (ft/sec),Right Main Gear wheel slip (deg), Total Gear Force_X (lbs), Total Gear Force_Y (lbs), Total Gear Force_Z (lbs), Total Gear Moment_L (ft-lbs), Total Gear Moment_M (ft-lbs), Total Gear Moment_N (ft-lbs),IO320 Power Available (engine 0 in ft-lbs/sec),IO320 HP (engine 0),IO320 equivalent ratio (engine 0),IO320 MAP (engine 0 in inHg),Fixed-Pitch 75-inch Two-Blade Propeller Torque (engine 0),vrp-gc-latitude deg,vrp-longitude deg,vrp-radius-ft
0.108329,0.0722,9.3943,0.0123,0.0481,101.8526696,1.470081226,-0.069255921,9.394306557,-0.015187473,0.00604231,70267.09756,2.254963172,1078.988758,-0.046019187,-0.004042505,2.25448992,-0.046019187,-0.004042505,2.25448992,1074.749404,-95.53974105,-1.617389289,0.13748763,1.565250122,-1.617389289,-0.03260996,-0.003949198,2.254723908,-0.092188225,0.000597873,-9.984907973,108.3100149,9.984709821,0.00076314,0.111604075,13.41024149,0.092768334,-2254.720687,23.39495131,0.093531473,-2254.609083,0.178318898,-56.35119829,-0.345609158,-2.19E-05,-66.64823606,3208.700676,-0.264380031,-66.46993905,3152.349478,-0.609989189,518.6541535,2115.87954,4.452301051,4.452301051,-0.002357299,0.340766107,359.9990328,91.16937275,-0.102715014,-1331643.731,0.000452607,4.452301051,6.28616843,0.999470732,1.66092232,1.50698128,0.53182123,34559483.8,7.78998128,1.50698128,86.3500274,1.50698128,0.999995551,0.002983115,0.063771741,0.997964511,1.50399816,0.99796007,0.000190238,1,1,0.523,4.11E-05,0.001317498,0.348,0.002578111,0.006445277,0.005063266,-1,-0.016204382,360.025551,-360.025551,360,-0.025550818,-0.000445862,-2.32E-05,1.79E-05,-4.45230105,-0.48386731,-0.058042534,2.19668137,0.002,1,0.13895,1.53385,-1017.042362,7.814682967,-16.3257971,6.049134889,0.041845559,0.688269,0.000668627,0.688269,0.000668627,0.0601302,1,0.043009,2.42729,-620.6150292,-12.80563461,-9.962415363,3.691115291,0.025410614,0.682064,0.00178597,0.682064,0.00178597,0.155104,1,0.042664,2.41672,-617.0632954,-9.332677988,-9.905401198,3.669991311,0.02551216,0.683911,0.0017864,0.683911,0.0017864,0.154788,13.4102,0.0927683,-2254.72,-66.6482,3208.7,-0.26438,-825,-1.5,1.29953,29.9154,-2.19E-05,45.00000069,-95.16383886,20925654.71
0.116662,0.0718,10.2430,0.0001,2.2975,92.28115566,-0.009920202,-0.068859469,10.24304482,-0.002941347,0.006057624,70356.09796,2.257818287,1078.986401,-0.054697088,-0.006428233,2.257146501,-0.054697088,-0.006428233,2.257146501,1074.74693,-95.54085781,-1.62328673,0.134956342,1.563480219,-1.62328673,-0.03818761,-0.006310914,2.2574865,-0.092589226,0.001318194,-10.21466999,110.3224476,10.21391506,0.001581799,0.154899971,18.07423521,0.127664955,-2471.193615,28.28815027,0.129246754,-2471.038715,0.196611757,-59.78576479,-0.362739725,-3.09E-05,-72.64216922,2956.837112,-0.378548717,-72.44558839,2897.051348,-0.741288442,518.6542209,2115.880988,4.433364268,4.433364268,-0.002959891,0.419048844,359.9989271,91.38816822,-0.163126999,-1331634.775,0.000487422,4.433364268,6.28616658,0.999471416,1.66092232,1.50698128,0.53182123,34559483.8,7.78998128,1.50698128,86.3500274,1.50698128,0.999995556,0.002981269,0.063771741,0.997964511,1.50400001,0.997960076,0.000190121,1,1,0.523,5.17E-05,0.001676007,0.348,0.00292977,0.007324426,0.006134756,-1,-0.024038964,360.025445,-360.025445,360,-0.025445073,-0.000444017,-2.50E-05,2.67E-05,-4.43336427,-0.516720485,-0.06198355,2.19550295,0.002,1,0.15188,1.47043,-1008.597986,-0.536479178,-14.81214607,7.377009655,0.052105762,0.743612,-0.000830283,0.743612,-0.000830283,-0.0572692,1,0.06338,2.4441,-733.3060823,-0.112973041,-10.76943286,5.363300973,0.037737,0.736491,-0.000879403,0.736491,-0.000879403,-0.0572171,1,0.062947,2.43359,-729.289547,-5.553541177,-10.71044548,5.33392458,0.037822192,0.736569,-0.000878861,0.736569,-0.000878861,-0.0571426,18.0742,0.127665,-2471.19,-72.6422,2956.84,-0.378549,-825,-1.5,1.29953,29.9154,-3.09E-05,45.00000068,-95.16383886,20925654.69
0.124995,0.0910,11.0120,0.0001,1.4744,81.68586962,-0.274352413,-0.088008812,11.01202366,-0.003028445,0.005946335,69706.83579,2.23698162,1078.986103,-0.063959071,-0.006703986,2.236057035,-0.063959071,-0.006703986,2.236057035,1074.745014,-95.55922222,-1.612773152,0.132983318,1.544462678,-1.612773152,-0.04427181,-0.006564275,2.236533855,-0.090893578,0.001445683,-10.25873101,112.865301,10.25713561,0.001718074,0.202464029,23.49153854,0.165730412,-2668.344419,33.74867415,0.167448486,-2668.141955,0.244270789,-62.41536908,-0.361552388,-4.23E-05,-76.04530502,2672.634416,-0.503489878,-75.80107651,2610.219047,-0.865042266,518.6542875,2115.882421,4.4146282,4.4146282,-0.003558553,0.504404118,359.9989221,91.63841344,-0.171709348,-1331625.819,0.000522238,4.4146282,6.28616649,0.999472093,1.66092232,1.50698128,0.53182123,34559483.8,7.78998128,1.50698128,86.3500274,1.50698128,0.999995556,0.002981183,0.063771741,0.997964511,1.50400009,0.997960076,0.000190115,1,1,0.523,6.21E-05,0.001988642,0.348,0.003576701,0.008941752,0.007310213,-1,-0.024421459,360.02544,-360.02544,360,-0.025440126,-0.00044393,-2.67E-05,3.54E-05,-4.4146282,-0.549144719,-0.065873124,2.17066073,0.002,1,0.16405,1.38914,-989.8665969,-3.492330416,-13.0623283,8.71473687,0.061480811,0.791943,0.00036043,0.791943,0.00036043,0.0318569,1,0.083666,2.43694,-841.7074535,-3.53502373,-11.10743089,7.410133121,0.052110173,0.78272,0.000293762,0.78272,0.000293762,0.0317084,1,0.083146,2.42364,-836.7703689,-3.521780704,-11.0422796,7.366668548,0.052139428,0.782835,0.000294588,0.782835,0.000294588,0.031778,23.4915,0.16573,-2668.34,-76.0453,2672.63,-0.50349,-825,-1.5,1.29953,29.9154,-4.23E-05,45.00000068,-95.16383886,20925654.67
0.133328,0.1033,11.6927,0.0024,3.4997,70.31099526,-0.362660147,-0.10029997,11.69271197,-0.005319397,0.005726487,68406.10486,2.195238528,1078.984577,-0.073654462,-0.008170229,2.193987344,-0.073654462,-0.008170229,2.193987344,1074.740554,-95.59255904,-1.587778556,0.128466064,1.510472749,-1.587778556,-0.050822414,-0.008003965,2.194635554,-0.087635902,0.001620784,-10.13554229,115.6551378,10.13277581,0.001946936,0.25248931,29.63312989,0.214568983,-2847.834075,39.7659057,0.216515919,-2847.581585,0.271732049,-64.22863317,-0.355662351,-5.61E-05,-79.00061809,2363.370755,-0.643973442,-78.72894211,2299.142122,-0.999635793,518.6543533,2115.883833,4.3961608,4.3961608,-0.004316853,0.596167288,359.9989149,91.92275746,-0.213243682,-1331616.863,0.000557054,4.3961608,6.28616637,0.99947276,1.66092232,1.50698128,0.53182123,34559483.8,7.78998128,1.50698128,86.3500274,1.50698128,0.999995557,0.002981058,0.063771741,0.997964511,1.50400022,0.997960077,0.000190107,1,1,0.523,7.53E-05,0.002419123,0.348,0.004221785,0.010554462,0.008744228,-1,-0.0307673,360.025433,-360.025433,360,-0.025432963,-0.000443805,-2.85E-05,4.69E-05,-4.3961608,-0.581145517,-0.069711914,2.12492364,0.002,1,0.17545,1.29346,-962.5441308,-2.096615708,-11.16005555,10.01591539,0.072522918,0.832828,-0.000345774,0.832828,-0.000345774,-0.0167667,1,0.1038,2.40654,-945.5568981,-0.272761481,-10.96334478,9.838907037,0.071053786,0.821086,-0.000221436,0.821086,-0.000221436,-0.00270542,1,0.10317,2.39144,-939.7330459,-0.262337179,-10.8958196,9.778307468,0.070992279,0.821565,-0.000220299,0.821565,-0.000220299,-0.00263917,29.6331,0.214569,-2847.83,-79.0006,2363.37,-0.643973,-825,-1.5,1.29953,29.9154,-5.61E-05,45.00000068,-95.16383886,20925654.66
0.141661,0.1325,12.2786,0.0054,0.1973,58.34606257,0.600374156,-0.129468101,12.27861345,-0.00834652,0.005413827,66512.45903,2.134468114,1078.984578,-0.08364016,-0.00807414,2.132813461,-0.08364016,-0.00807414,2.132813461,1074.73641,-95.63977593,-1.549614692,0.12426421,1.462602763,-1.549614692,-0.057815714,-0.007880273,2.133670399,-0.082842414,0.001624166,-9.867340391,119.109764,9.863007691,0.001937525,0.303887193,36.43229642,0.271963105,-3009.373347,46.29530411,0.27390063,-3009.069459,0.331825408,-65.31653891,-0.340227741,-7.23E-05,-79.35202257,2034.490746,-0.776796266,-79.02026946,1969.174207,-1.117024007,518.6544175,2115.885212,4.378120195,4.378120195,-0.005177862,0.693602628,359.9988869,92.24575374,-0.216735615,-1331607.908,0.00059187,4.378120195,6.28616588,0.999473412,1.66092232,1.50698128,0.53182123,34559483.8,7.78998128,1.50698128,86.3500274,1.50698128,0.999995558,0.002980568,0.063771741,0.997964511,1.50400071,0.997960078,0.000190076,1,1,0.523,9.04E-05,0.002891459,0.348,0.005203287,0.013008218,0.010530714,-1,-0.035175758,360.025405,-360.025405,360,-0.025404899,-0.000443315,-3.02E-05,6.02E-05,-4.3781202,-0.612729279,-0.073500688,2.06016971,0.002,1,0.18598,1.18576,-927.6404384,0.724089144,-9.177654823,11.23043491,0.083833171,0.866011,0.00175637,0.866011,0.00175637,0.121335,1,0.1236,2.35642,-1044.459845,-18.7894925,-10.33368364,12.64443304,0.094181404,0.85148,0.00211707,0.85148,0.00211707,0.151723,1,0.12284,2.33705,-1037.273063,-0.249530132,-10.26257901,12.55742847,0.09394853,0.852436,0.00211882,0.852436,0.00211882,0.15166,36.4323,0.271963,-3009.37,-79.352,2034.49,-0.776796,-825,-1.5,1.29953,29.9154,-7.23E-05,45.00000068,-95.16383886,20925654.64
0.149994,0.1308,12.7648,0.0004,2.6698,45.97220359,-0.029315999,-0.127829315,12.76481113,-0.003348941,0.00502662,64089.80245,2.05672117,1078.981472,-0.093770954,-0.011060362,2.054552664,-0.093770954,-0.011060362,2.054552664,1074.72809,-95.69901215,-1.499689025,0.115886452,1.402713489,-1.499689025,-0.065222356,-0.010833753,2.055658202,-0.077137945,0.002089976,-9.47982498,122.8944455,9.473483245,0.002504768,0.355169296,43.80022078,0.345705993,-3152.830469,53.27370403,0.348210761,-3152.4753,0.328200327,-65.78720866,-0.332202911,-9.09E-05,-81.3439733,1691.468247,-0.94459036,-81.01586385,1625.681038,-1.276793271,518.6544796,2115.886547,4.360660534,4.360660534,-0.006282378,0.795920277,359.9988314,92.61319855,-0.308119107,-1331598.952,0.000626686,4.360660534,6.28616491,0.999474042,1.66092232,1.50698128,0.53182123,34559483.8,7.78998128,1.50698128,86.3500274,1.50698128,0.999995561,0.002979599,0.063771741,0.997964511,1.50400168,0.997960081,0.000190014,1,1,0.523,0.000109648,0.003520784,0.348,0.0058041,0.014510251,0.01242979,-1,-0.044809936,360.025349,-360.025349,360,-0.025349403,-0.000442347,-3.19E-05,7.77E-05,-4.36066053,-0.643903648,-0.077240359,1.97841784,0.002,1,0.19553,1.06852,-886.2173179,-0.76637253,-7.184975974,12.31180514,0.097173655,0.891352,-0.000997252,0.891352,-0.000997252,-0.0555541,1,0.14291,2.28508,-1137.316161,-5.629220478,-9.221045606,15.7999101,0.124479008,0.874453,-0.00112891,0.874453,-0.00112891,-0.0554749,1,0.14199,2.26596,-1129.29699,-0.23431788,-9.156028378,15.68850555,0.12405333,0.874721,-0.00112681,0.874721,-0.00112681,-0.0554168,43.8002,0.345706,-3152.83,-81.344,1691.47,-0.94459,-825,-1.5,1.29953,29.9154,-9.09E-05,45.00000067,-95.16383886,20925654.62
0.158327,0.1531,13.1479,0.0007,1.2985,33.36126144,-0.018951378,-0.150082555,13.14789745,-0.003598792,0.004583677,61200.91786,1.964012497,1078.98117,-0.103906287,-0.011216224,1.961229912,-0.103906287,-0.011216224,1.961229912,1074.721604,-95.76934943,-1.439410594,0.109341884,1.331723162,-1.439410594,-0.07300959,-0.010962344,1.962624394,-0.070371241,0.002113582,-9.001387037,127.9128653,8.992502941,0.002515429,0.405967605,51.62997722,0.421848137,-3278.251406,60.62248016,0.424363566,-3277.845438,0.364084162,-65.77533982,-0.31222782,-0.000111585,-80.39545529,1339.309352,-1.093824088,-80.03148271,1273.534012,-1.406051908,518.6545392,2115.887828,4.34391496,4.34391496,-0.007372802,0.902289411,359.9988151,93.03270456,-0.327210645,-1331589.996,0.000661502,4.34391496,6.28616463,0.999474647,1.66092232,1.50698128,0.53182123,34559483.8,7.78998128,1.50698128,86.3500274,1.50698128,0.999995562,0.002979314,0.063771741,0.997964511,1.50400196,0.997960082,0.000189996,1,1,0.523,0.00012868,0.004088777,0.348,0.00676058,0.016901451,0.01435683,-1,-0.045259777,360.025333,-360.025333,360,-0.025333068,-0.000442062,-3.36E-05,9.51E-05,-4.34391496,-0.674677394,-0.08093198,1.88169241,0.002,1,0.20404,0.944034,-839.29713,-2.168319802,-5.246081052,13.21845596,0.10800194,0.908828,0.000522469,0.908828,0.000522469,0.0400528,1,0.16156,2.19852,-1224.177495,-6.29690768,-7.652117731,19.27978738,0.157283883,0.889078,0.00035846,0.889078,0.00035846,0.0398628,1,0.16048,2.17614,-1214.776781,-3.848162848,-7.593355526,19.13173388,0.156562314,0.889426,0.00036134,0.889426,0.00036134,0.0399176,51.63,0.421848,-3278.25,-80.3955,1339.31,-1.09382,-825,-1.5,1.29953,29.9154,-0.000111585,45.00000067,-95.16383886,20925654.61
0.16666,0.1639,13.4259,0.0009,2.1893,20.66843431,-0.093554781,-0.160908762,13.42589677,-0.003762451,0.004103947,57909.77654,1.858395028,1078.97924,-0.113914701,-0.012986424,1.854854947,-0.113914701,-0.012986424,1.854854947,1074.71266,-95.84894754,-1.370175792,0.100340043,1.251472035,-1.370175792,-0.081141898,-0.012704725,1.856579291,-0.063148828,0.002254504,-8.461664006,133.9955838,8.449621374,0.002695732,0.455677484,59.80135549,0.511103726,-3385.880909,68.25097687,0.513799457,-3385.425232,0.37187583,-65.44043259,-0.293347842,-0.000134116,-79.36673776,982.7799343,-1.253421519,-78.99499605,917.3395017,-1.54676936,518.6545959,2115.889045,4.328000192,4.328000192,-0.008648818,1.0118508,359.9987939,93.51436879,-0.400384933,-1331581.041,0.000696318,4.328000192,6.28616426,0.999475222,1.66092232,1.50698128,0.53182123,34559483.8,7.78998128,1.50698128,86.3500274,1.50698128,0.999995563,0.002978946,0.063771741,0.997964511,1.50400233,0.997960083,0.000189973,1,1,0.523,0.00015095,0.00479577,0.348,0.007656623,0.019141557,0.01651246,-1,-0.052981544,360.025312,-360.025312,360,-0.02531196,-0.000441694,-3.53E-05,0.000115626,-4.32800019,-0.705060252,-0.084576715,1.77200258,0.002,1,0.21146,0.814541,-787.9047013,-1.701372111,-3.417791227,13.9161124,0.118935876,0.918494,-0.000447546,0.918494,-0.000447546,-0.0197823,1,0.17943,2.09619,-1304.318881,-3.284006844,-5.658242412,23.03677329,0.196628632,0.895866,-0.000641676,0.895866,-0.000641676,-0.0198527,1,0.17817,2.07222,-1293.657328,-3.247672675,-5.611991721,22.84846981,0.195539218,0.896288,-0.00063806,0.896288,-0.00063806,-0.0198011,59.8014,0.511104,-3385.88,-79.3667,982.78,-1.25342,-825,-1.5,1.29953,29.9154,-0.000134116,45.00000067,-95.16383886,20925654.59
0.174993,0.1822,13.5981,0.0017,2.3849,8.037230042,-0.069462063,-0.179158041,13.59812677,-0.004547913,0.003605357,54278.17055,1.741851758,1078.978293,-0.123677689,-0.013762317,1.737400925,-0.123677689,-0.013762317,1.737400925,1074.703981,-95.93662537,-1.293351871,0.091602479,1.163141209,-1.293351871,-0.089581091,-0.013456697,1.739494666,-0.055563979,0.002257219,-7.890779236,142.0124928,7.874806124,0.002696158,0.504886752,68.18433272,0.607617429,-3476.080633,76.05913885,0.610313587,-3475.575746,0.386923578,-64.96268679,-0.271405541,-0.00015809,-76.71254409,626.2172345,-1.395276349,-76.32577861,561.2545477,-1.666681891,518.6546492,2115.890191,4.313016329,4.313016329,-0.010015217,1.123728753,359.9987685,94.07175814,-0.452696906,-1331572.085,0.000731134,4.313016329,6.28616381,0.999475763,1.66092232,1.50698128,0.53182123,34559483.8,7.78998128,1.50698128,86.3500274,1.50698128,0.999995564,0.002978502,0.063771741,0.997964511,1.50400277,0.997960084,0.000189944,1,1,0.523,0.000174799,0.005530145,0.348,0.008709607,0.021774018,0.018833175,-1,-0.05739213,360.025287,-360.025287,360,-0.025286535,-0.00044125,-3.70E-05,0.000137786,-4.31301633,-0.735062774,-0.08817583,1.65131884,0.002,1,0.21776,0.682106,-733.0138402,-1.215691915,-1.74787521,14.37842952,0.128131024,0.920482,9.99E-05,0.920482,9.99E-05,0.0136385,1,0.1964,1.98147,-1377.61723,-2.770008028,-3.285292088,27.02228744,0.240532143,0.894972,-8.40E-05,0.894972,-8.40E-05,0.0162573,1,0.19494,1.95483,-1365.449563,-2.753732211,-3.256275073,26.78361577,0.238954261,0.895561,-7.94E-05,0.895561,-7.94E-05,0.0163049,68.1843,0.607617,-3476.08,-76.7125,626.217,-1.39528,-825,-1.5,1.29953,29.9154,-0.00015809,45.00000067,-95.16383886,20925654.58
0.183326,0.2021,13.6651,0.0022,0.8696,-4.402019992,0.056445509,-0.199036984,13.66510093,-0.005132697,0.003104534,50367.3746,1.616349073,1078.977356,-0.133092571,-0.014524037,1.610794756,-0.133092571,-0.014524037,1.610794756,1074.694717,-96.03091062,-1.210271414,0.082278911,1.068202983,-1.210271414,-0.098286715,-0.014197601,1.613295533,-0.047936925,0.002237589,-7.318652029,152.6725383,7.297742697,0.002668246,0.554900792,76.64415162,0.714510374,-3549.356883,83.94189431,0.71717862,-3548.801982,0.398202874,-64.54372809,-0.24958893,-0.000183075,-72.82811939,273.6361467,-1.517551967,-72.43009959,209.0924186,-1.767140897,518.6546989,2115.891259,4.299047284,4.299047284,-0.011533985,1.237041894,359.9987334,94.72335783,-0.514849927,-1331563.13,0.00076595,4.299047284,6.2861632,0.999476268,1.66092232,1.50698128,0.53182123,34559483.8,7.78998128,1.50698128,86.3500274,1.50698128,0.999995566,0.00297789,0.063771741,0.997964511,1.50400339,0.997960086,0.000189905,1,1,0.523,0.000201306,0.006357283,0.348,0.009883798,0.024709495,0.021426385,-1,-0.064142746,360.025251,-360.025251,360,-0.025251424,-0.000440637,-3.87E-05,0.000162614,-4.29904728,-0.764696192,-0.091730668,1.52156486,0.002,1,0.22291,0.548677,-675.568289,-1.826350496,-0.274265128,14.58823753,0.135997151,0.914983,0.000801894,0.914983,0.000801894,0.0566334,1,0.21238,1.85594,-1443.810395,-7.817050856,-0.586527699,31.17730164,0.290361268,0.886721,0.000598471,0.886721,0.000598471,0.0602977,1,0.2107,1.82638,-1429.978199,-2.735166811,-0.580908566,30.87861245,0.288151956,0.887451,0.000604416,0.887451,0.000604416,0.0603378,76.6442,0.71451,-3549.36,-72.8281,273.636,-1.51755,-825,-1.5,1.29953,29.9154,-0.000183075,45.00000066,-95.16383886,20925654.56
0.191659,0.2093,13.6284,0.0018,1.9463,-16.53466013,-0.050197122,-0.206288853,13.62841881,-0.004668333,0.002616263,46237.23457,1.4838075,1078.975383,-0.142074587,-0.01632269,1.47689982,-0.142074587,-0.01632269,1.47689982,1074.683939,-96.13036846,-1.122220172,0.071442656,0.968092211,-1.122220172,-0.107216432,-0.015979503,1.479842556,-0.040547087,0.002260043,-6.774739789,167.0832681,6.747488881,0.002705946,0.608387095,85.04556108,0.832021271,-3606.337555,91.79304996,0.834727218,-3605.729168,0.383532147,-64.40968764,-0.23149716,-0.000208619,-69.090408,-71.29609577,-1.645756184,-68.70708448,-135.7057834,-1.877253344,518.6547448,2115.892244,4.286161147,4.286161147,-0.013218706,1.350913128,359.9986901,95.49482266,-0.630297459,-1331554.174,0.000800766,4.286161147,6.28616244,0.999476733,1.66092232,1.50698128,0.53182123,34559483.8,7.78998128,1.50698128,86.3500274,1.50698128,0.999995568,0.002977133,0.063771741,0.997964511,1.50400414,0.997960088,0.000189857,1,1,0.523,0.00023071,0.00727416,0.348,0.010927344,0.02731836,0.024124863,-1,-0.071521925,360.025208,-360.025208,360,-0.025208098,-0.000439881,-4.04E-05,0.000190348,-4.28616115,-0.79397227,-0.095242642,1.38459991,0.002,1,0.22691,0.416057,-616.4693866,-1.246024597,0.975541977,14.53786884,0.142226713,0.902234,-0.000419798,0.902234,-0.000419798,-0.0200282,1,0.22728,1.72049,-1502.600039,-2.825402837,2.37742452,35.43462625,0.346366665,0.87149,-0.000721274,0.87149,-0.000721274,-0.0200938,1,0.22535,1.68988,-1487.26813,-2.712502625,2.353166261,35.07306599,0.343427893,0.87221,-0.000714216,0.87221,-0.000714216,-0.0200504,85.0456,0.832021,-3606.34,-69.0904,-71.2961,-1.64576,-825,-1.5,1.29953,29.9154,-0.000208619,45.00000066,-95.16383886,20925654.55
0.199992,0.2255,13.4906,0.0022,1.2723,-28.2570825,0.009398691,-0.222513343,13.4906354,-0.005092618,0.002153048,41944.79516,1.346057668,1078.974658,-0.150558061,-0.016874851,1.337504675,-0.150558061,-0.016874851,1.337504675,1074.674037,-96.23391653,-1.030428736,0.061480428,0.86389121,-1.030428736,-0.116326298,-0.016522787,1.340919996,-0.033461152,0.002142404,-6.288005358,187.9195699,6.25228141,0.002561721,0.670153887,93.256297,0.952684475,-3647.734512,99.50857841,0.955246196,-3647.064359,0.376641328,-64.81710031,-0.213396975,-0.000234277,-63.7217159,-405.3072534,-1.734934685,-63.34530885,-470.1243537,-1.94833166,518.6547866,2115.893142,4.27441084,4.27441084,-0.014963979,1.464478689,359.9986473,96.42254254,-0.718307332,-1331545.219,0.000835581,4.27441084,6.2861617,0.999477158,1.66092232,1.50698128,0.53182123,34559483.8,7.78998128,1.50698128,86.3500274,1.50698128,0.999995571,0.002976386,0.063771741,0.997964511,1.50400489,0.99796009,0.000189809,1,1,0.523,0.000261171,0.008200665,0.348,0.012137119,0.030342798,0.026892853,-1,-0.075200969,360.025165,-360.025165,360,-0.025165256,-0.000439134,-4.20E-05,0.000219149,-4.27441084,-0.822903182,-0.098713208,1.24220679,0.002,1,0.22979,0.285875,-556.5575803,-1.338642285,1.984549244,14.22881643,0.145357528,0.882515,0.000227571,0.882515,0.000227571,0.0198339,1,0.24103,1.57859,-1554.133366,-3.589349515,5.541259697,39.73219491,0.405585772,0.84949,-0.000112476,0.84949,-0.000112476,0.0196429,1,0.23884,1.5456,-1537.043567,-3.489158151,5.480326045,39.29528566,0.401741175,0.850329,-0.000103865,0.850329,-0.000103865,0.0196838,93.2563,0.952684,-3647.73,-63.7217,-405.307,-1.73493,-825,-1.5,1.29953,29.9154,-0.000234277,45.00000065,-95.16383887,20925654.54
